"","elevation","nd"
"509",361.624389648438,0.0583960823714733
"510",356.855560302734,0.0448437742888927
"511",363.297607421875,0.0564704947173595
"512",372.606018066406,0.0590479150414467
"513",381.585784912109,0.0450819954276085
"514",377.727752685547,0.0436954386532307
"515",360.905822753906,0.0451061464846134
"516",350.410980224609,0.0427465327084064
"517",361.975158691406,0.0434106253087521
"518",358.590515136719,0.0410342663526535
"519",357.500183105469,0.0308200586587191
"520",339.604888916016,0.0199999697506428
"521",344.737548828125,0.0174502152949572
"522",329.691955566406,0.0193117316812277
"523",308.493316650391,0.0373201183974743
"524",309.659545898438,0.0286572687327862
"525",322.503631591797,0.024718914180994
"526",346.808776855469,0.0308880545198917
"527",361.557098388672,0.0258343573659658
"528",352.518249511719,0.0345595367252827
"529",351.448028564453,0.0704181045293808
"530",354.50146484375,0.0772385075688362
"531",346.952239990234,0.0586168505251408
"532",337.250030517578,0.0489839762449265
"533",337.830688476562,0.0509866885840893
"534",350.821044921875,0.0463996306061745
"535",362.575256347656,0.0394644513726234
"536",372.085876464844,0.0371708534657955
"537",355.950469970703,0.0411639884114265
"538",345.349243164062,0.049351092427969
"539",342.900482177734,0.0454483069479465
"540",337.341918945312,0.0344483703374863
"541",350.375579833984,0.0233079865574837
"542",343.814239501953,0.0195932425558567
"543",330.658660888672,0.0205925349146128
"544",311.966430664062,0.0253215376287699
"545",309.916717529297,0.0351193323731422
"546",299.872772216797,0.0256407745182514
"547",302.350524902344,0.0213650148361921
"548",315.187957763672,0.0179935488849878
"549",329.151214599609,0.0162220671772957
"550",332.356750488281,0.00351017341017723
"551",349.802947998047,0.0150873558595777
"552",343.760955810547,0.0428291149437428
"553",338.575775146484,0.0640679076313972
"554",330.759185791016,0.0555818155407906
"555",322.831848144531,0.038021482527256
"556",340.992858886719,0.0375268906354904
"557",359.101257324219,0.042377520352602
"558",379.001251220703,0.0427193343639374
"559",375.35693359375,0.0445938296616077
"560",361.23779296875,0.0509680025279522
"561",348.059509277344,0.0548429191112518
"562",354.159423828125,0.0476455800235271
"563",354.335662841797,0.0282137431204319
"564",341.245391845703,0.0175772123038769
"565",338.664093017578,0.0238270163536072
"566",325.901885986328,0.0247308686375618
"567",322.375305175781,0.0295602213591337
"568",360.069396972656,0.035864781588316
"569",372.260009765625,0.0339113138616085
"570",305.929748535156,0.016247421503067
"571",288.987060546875,-0.000801643531303853
"572",291.551574707031,0.00759930303320289
"573",302.390167236328,0.0167989190667868
"574",315.896789550781,0.0182805508375168
"575",341.412506103516,0.00556849222630262
"576",338.288879394531,0.0226573832333088
"577",313.356719970703,0.0458881594240665
"578",323.186004638672,0.0335733816027641
"579",339.218139648438,0.0294347479939461
"580",379.231903076172,0.0447297766804695
"581",413.219024658203,0.0528806783258915
"582",438.224731445312,0.0605405531823635
"583",415.451965332031,0.0654741004109383
"584",376.808776855469,0.059941191226244
"585",357.959045410156,0.0608545392751694
"586",382.948364257812,0.0553880259394646
"587",381.601409912109,0.0395737253129482
"588",361.267028808594,0.030048955231905
"589",344.746368408203,0.0321871303021908
"590",336.095855712891,0.0356016345322132
"591",351.081481933594,0.035525131970644
"592",369.848327636719,0.0358535796403885
"593",386.656005859375,0.0340396612882614
"594",342.388671875,0.0192945227026939
"595",296.196228027344,0.00689713936299086
"596",282.2626953125,0.00708819879218936
"597",285.826049804688,0.0166124347597361
"598",295.357543945312,0.0315351746976376
"599",307.279968261719,0.0345141999423504
"600",320.503509521484,0.00481053302064538
"601",338.719940185547,0.0233337301760912
"602",347.106475830078,0.0320286825299263
"603",364.668884277344,0.0408437587320805
"604",439.971282958984,0.0517061278223991
"605",476.420593261719,0.0539807565510273
"606",455.880065917969,0.0599838383495808
"607",418.913909912109,0.0592472814023495
"608",386.891235351562,0.0625528395175934
"609",365.548828125,0.0617188923060894
"610",385.488952636719,0.064561240375042
"611",396.952301025391,0.0549381636083126
"612",373.587158203125,0.0378667861223221
"613",347.202453613281,0.0422272719442844
"614",361.69189453125,0.0474164262413979
"615",373.577423095703,0.0413909517228603
"616",372.336303710938,0.0376269742846489
"617",376.364898681641,0.0324224270880222
"618",349.185852050781,0.0259110573679209
"619",318.683471679688,0.018190048635006
"620",283.541778564453,0.00827319175004959
"621",280.031860351562,0.0144816134124994
"622",284.107482910156,0.0259326435625553
"623",289.207794189453,0.035883441567421
"624",302.228302001953,0.0198663808405399
"625",318.729705810547,-0.0169051419943571
"626",555.376831054688,0.0432700328528881
"627",583.806518554688,0.0590823888778687
"628",569.077819824219,0.0466221682727337
"629",371.111267089844,0.020049624145031
"630",390.477233886719,0.0414933040738106
"631",434.118774414062,0.0548348128795624
"632",468.275268554688,0.0508785843849182
"633",482.435485839844,0.0477100275456905
"634",472.466186523438,0.0471078604459763
"635",432.122436523438,0.0566293857991695
"636",383.849090576172,0.064972996711731
"637",364.466369628906,0.0632951036095619
"638",382.214782714844,0.0682925656437874
"639",394.630920410156,0.0543192662298679
"640",373.904693603516,0.0359526425600052
"641",365.134552001953,0.0426317639648914
